gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,protectedArea,protectedAreaDesignation,strictlyProtected,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue
6499982618,"Upupa epops Linnaeus, 1758",Upupa epops,Eurasian Hoopoe,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,SPECIES,2498415,2498415,LC,Least Concern,2026-08-09T08:25,2026,8,9,41.869689,20.617743,1114,,,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,390635624,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6499894510,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-06T10:27:51,2026,7,6,42.685273,21.223988,138,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,387536896,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6499277069,"Falco tinnunculus Linnaeus, 1758",Falco tinnunculus,Common Kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,9616058,9616058,LC,Least Concern,2026-08-09T07:32,2026,8,9,41.905294,20.635192,488,,,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,390636213,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6499007403,"Linaria cannabina (Linnaeus, 1758)",Linaria cannabina,Common Linnet,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Linaria,SPECIES,8104397,8104397,LC,Least Concern,2026-08-21T17:25:29,2026,8,21,42.35992,20.993483,4,,,Ferizaj / Uroševac,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,,,arberzaimi,arberzaimi,iNaturalist,Observations,393214207,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6499003497,"Nucifraga caryocatactes (Linnaeus, 1758)",Nucifraga caryocatactes,Spotted Nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,SPECIES,2482613,2482613,LC,Least Concern,2026-08-11T09:11:04,2026,8,11,42.670039,20.086752,,,,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,,,alamettyr,alamettyr,iNaturalist,Observations,390490018,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6498751189,"Anthus trivialis (Linnaeus, 1758)",Anthus trivialis,Tree Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,SPECIES,2490246,2490246,LC,Least Concern,2024-07-11T09:41,2024,7,11,42.558027,20.078723,8,,,Deçan / Dečani,Gjakovë / Đakovica,,,FALSE,HUMAN_OBSERVATION,,,Justine,Sergey Simonov,iNaturalist,Observations,232030373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6498735780,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,House Sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,SPECIES,5231190,5231190,LC,Least Concern,2026-08-17T14:30:22,2026,8,17,42.660362,21.161545,5,,,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,,,lythyathan,lythyathan,iNaturalist,Observations,392333458,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6498306652,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Whinchat,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,SPECIES,2492521,2492521,LC,Least Concern,2026-08-09T07:51,2026,8,9,41.92978,20.653684,244,,,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,390636054,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6498300729,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-08-09T09:14,2026,8,9,41.925796,20.643245,2626,,,Dragash / Dragaš,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,390635824,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6487476996,"Periparus ater (Linnaeus, 1758)",Periparus ater,Coal Tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,SPECIES,2487871,2487871,LC,Least Concern,2026-08-02,2026,8,2,42.769894,20.249493,2,,Rožaje,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,2,,User 439892,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6487420615,"Turdus viscivorus Linnaeus, 1758",Turdus viscivorus,Mistle Thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,SPECIES,2490774,2490774,LC,Least Concern,2026-07-14,2026,7,14,42.637854,20.098085,,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1155357,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6487406311,"Cinclus cinclus (Linnaeus, 1758)",Cinclus cinclus,White-Throated Dipper,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,SPECIES,2495093,2495093,LC,Least Concern,2026-07-29,2026,7,29,42.660381,20.265068,8,,Pec,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,2,,User 72269,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6487354417,"Phalacrocorax carbo (Linnaeus, 1758)",Phalacrocorax carbo,Great Cormorant,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,2481890,2481890,LC,Least Concern,2026-08-01,2026,8,1,42.578107,21.04768,35,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,2,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6487068165,"Cinclus cinclus (Linnaeus, 1758)",Cinclus cinclus,White-Throated Dipper,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,SPECIES,2495093,2495093,LC,Least Concern,2026-08-01,2026,8,1,42.622608,20.093176,1,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 262132,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6487018591,"Loxia curvirostra Linnaeus, 1758",Loxia curvirostra,Red Crossbill,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia,SPECIES,9629160,9629160,LC,Least Concern,2026-08-02,2026,8,2,42.767967,20.235273,9,,Rožaje,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,1,,User 439892,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486979966,"Accipiter nisus (Linnaeus, 1758)",Accipiter nisus,Eurasian Sparrowhawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,SPECIES,2480637,2480637,LC,Least Concern,2026-08-01,2026,8,1,42.62112,20.089954,4,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 262132,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486909221,"Himantopus himantopus (Linnaeus, 1758)",Himantopus himantopus,Black-Winged Stilt,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,SPECIES,5229126,5229126,LC,Least Concern,2026-08-09,2026,8,9,42.818441,20.956013,35,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,4,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486861398,"Motacilla cinerea Tunstall, 1771",Motacilla cinerea,Grey Wagtail,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,SPECIES,2490310,2490310,LC,Least Concern,2026-07-29,2026,7,29,42.6604,20.265181,3,,Pec,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,2,,User 72269,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486756700,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Whinchat,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,SPECIES,2492521,2492521,LC,Least Concern,2026-07-13,2026,7,13,42.586274,20.088999,,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1155357,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486522259,"Himantopus himantopus (Linnaeus, 1758)",Himantopus himantopus,Black-Winged Stilt,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,SPECIES,5229126,5229126,LC,Least Concern,2026-08-07,2026,8,7,42.783693,20.991151,50,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486351553,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,House Sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,SPECIES,5231190,5231190,LC,Least Concern,2026-08-01,2026,8,1,42.578426,21.051296,18,,Kosovo Polje,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486348129,"Anthus spinoletta (Linnaeus, 1758)",Anthus spinoletta,Water Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,SPECIES,2490255,2490255,LC,Least Concern,2026-07-31,2026,7,31,42.658424,20.117176,2,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 262132,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486198185,"Oenanthe oenanthe (Linnaeus, 1758)",Oenanthe oenanthe,Northern Wheatear,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,SPECIES,5231240,5231240,LC,Least Concern,2026-07-13,2026,7,13,42.594076,20.086001,,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1155357,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6486190018,"Tichodroma muraria (Linnaeus, 1766)",Tichodroma muraria,Wallcreeper,Animalia,Chordata,Aves,Passeriformes,Tichodromidae,Tichodroma,SPECIES,2484918,2484918,LC,Least Concern,2026-07-29,2026,7,29,42.665365,20.226193,,,Pec,Pejë / Peć,Pejë / Peć,Gryka e Rugovës,Natural Monument,FALSE,HUMAN_OBSERVATION,1,,User 72269,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485996035,"Ardeola ralloides (Scopoli, 1769)",Ardeola ralloides,Squacco Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,SPECIES,2480906,2480906,LC,Least Concern,2026-08-07,2026,8,7,42.768105,21.002416,50,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485984131,"Falco tinnunculus Linnaeus, 1758",Falco tinnunculus,Common Kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,9616058,9616058,LC,Least Concern,2026-07-31,2026,7,31,42.658424,20.117176,1,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 262132,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485861373,"Pyrrhocorax graculus (Linnaeus, 1766)",Pyrrhocorax graculus,Alpine Chough,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,SPECIES,2482553,2482553,LC,Least Concern,2026-07-31,2026,7,31,42.658047,20.119999,2,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,90,,User 262132,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485860368,"Phoenicurus ochruros (S.G.Gmelin, 1774)",Phoenicurus ochruros,Black Redstart,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,SPECIES,5739315,5739315,LC,Least Concern,2026-07-27,2026,7,27,42.538031,20.100733,7,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 110771,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485786390,"Emberiza hortulana Linnaeus, 1758",Emberiza hortulana,Ortolan Bunting,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,SPECIES,2491482,2491482,LC,Least Concern,2026-08-09,2026,8,9,42.772311,20.814255,5,,Srbica,Skënderaj / Srbica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485753229,"Garrulus glandarius (Linnaeus, 1758)",Garrulus glandarius,Eurasian Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Garrulus,SPECIES,5229493,5229493,LC,Least Concern,2026-07-31,2026,7,31,42.637527,21.258154,9,,Priština,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,1,,User 72269,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485747229,"Egretta garzetta (Linnaeus, 1766)",Egretta garzetta,Little Egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,SPECIES,2480876,2480876,LC,Least Concern,2026-08-01,2026,8,1,42.891324,20.866863,10,,Kosovska Mitrovica,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6485530967,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,House Sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,SPECIES,5231190,5231190,LC,Least Concern,2026-07-31,2026,7,31,42.656616,21.150185,10,,Priština,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,2,,User 72269,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6481011829,"Dryocopus martius (Linnaeus, 1758)",Dryocopus martius,Black Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,SPECIES,2477872,2477872,LC,Least Concern,2026-07-06T11:43:40,2026,7,6,42.677381,21.219652,186,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,386398314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6480561497,"Emberiza citrinella Linnaeus, 1758",Emberiza citrinella,Yellowhammer,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,SPECIES,2491534,2491534,LC,Least Concern,2026-07-02T12:55,2026,7,2,42.749688,20.033627,445,,,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,387544460,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6480238115,"Plegadis falcinellus (Linnaeus, 1766)",Plegadis falcinellus,Glossy Ibis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,SPECIES,2480773,2480773,LC,Least Concern,2026-04-21T23:07:32,2026,4,21,42.576925,21.047138,22,,,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,,,Granit Ahmeti,Axel Gosseries,iNaturalist,Observations,351820684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6479317646,"Emberiza cirlus Linnaeus, 1767",Emberiza cirlus,Cirl Bunting,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,SPECIES,7626513,7626513,LC,Least Concern,2026-07-06T12:24:43,2026,7,6,42.674664,21.198666,85,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,386397753,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6469775076,"Corvus cornix Linnaeus, 1758",Corvus cornix,Hooded Crow,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,SPECIES,2482515,2482515,NE,Not Evaluated,2026-07-14T17:13:30,2026,7,14,42.656537,21.16097,3,,,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,,,dangerbunny101,dangerbunny101,iNaturalist,Observations,383520807,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6452252012,"Falco tinnunculus Linnaeus, 1758",Falco tinnunculus,Common Kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,9616058,9616058,LC,Least Concern,2026-07-04T09:39,2026,7,4,42.530949,20.118813,,,,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,Mathew Robinson,Mathew Robinson,iNaturalist,Observations,381368667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6451777409,"Nucifraga caryocatactes (Linnaeus, 1758)",Nucifraga caryocatactes,Spotted Nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,SPECIES,2482613,2482613,LC,Least Concern,2026-07-05T10:30,2026,7,5,42.564495,20.062614,50,,,Deçan / Dečani,Gjakovë / Đakovica,,,FALSE,HUMAN_OBSERVATION,,,Mathew Robinson,Mathew Robinson,iNaturalist,Observations,381394175,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6451666883,"Cecropis F.Boie, 1826",,,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Cecropis,GENUS,6085729,,,,2026-06-28T08:05:36,2026,6,28,42.579755,20.201324,355,,,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,382490821,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
6451605094,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-13T16:08,2026,7,13,41.997722,20.697188,2,,,Dragash / Dragaš,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,383259871,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6451501722,"Prunella collaris (Scopoli, 1769)",Prunella collaris,Alpine Accentor,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,SPECIES,5231770,5231770,LC,Least Concern,2026-07-04T12:05,2026,7,4,42.533158,20.140445,61,,,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,Mathew Robinson,Mathew Robinson,iNaturalist,Observations,381394169,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6449934334,"Nucifraga caryocatactes (Linnaeus, 1758)",Nucifraga caryocatactes,Spotted Nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,SPECIES,2482613,2482613,LC,Least Concern,2026-06-26,2026,6,26,42.813331,20.97973,11,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449898414,"Nucifraga caryocatactes (Linnaeus, 1758)",Nucifraga caryocatactes,Spotted Nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,SPECIES,2482613,2482613,LC,Least Concern,2026-07-08,2026,7,8,42.643791,20.098642,3,,Plav,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449821329,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,Golden Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,SPECIES,2480506,2480506,LC,Least Concern,2026-07-13,2026,7,13,41.891518,20.62314,142,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449747690,"Periparus ater (Linnaeus, 1758)",Periparus ater,Coal Tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,SPECIES,2487871,2487871,LC,Least Concern,2026-07-07,2026,7,7,42.625275,20.096933,4,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449746146,"Periparus ater (Linnaeus, 1758)",Periparus ater,Coal Tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,SPECIES,2487871,2487871,LC,Least Concern,2026-07-08,2026,7,8,42.651291,20.148932,2,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449727250,"Phoenicurus ochruros (S.G.Gmelin, 1774)",Phoenicurus ochruros,Black Redstart,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,SPECIES,5739315,5739315,LC,Least Concern,2026-07-08,2026,7,8,42.655403,20.134413,8,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6449705487,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Whinchat,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,SPECIES,2492521,2492521,LC,Least Concern,2026-07-07,2026,7,7,42.597,20.084852,7,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
