gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,protectedArea,protectedAreaDesignation,strictlyProtected,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue
3521193934,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-04-28,2021,4,28,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,28,,obsr1505715,,CLO,EBIRD,OBS1134440294,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3521175813,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-22,2021,5,22,42.605972,21.060795,,,M9 Bridge over Sitnica River,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,74,,obsr1505715,,CLO,EBIRD,OBS1163579511,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3520879554,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-04-14,2021,4,14,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,31,,obsr1505715,,CLO,EBIRD,OBS1120713946,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3520812022,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-10,2021,5,10,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,15,,obsr1505715,,CLO,EBIRD,OBS1150185287,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3518449773,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-21,2021,5,21,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,10,,obsr1505715,,CLO,EBIRD,OBS1162699133,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3516995860,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-12,2021,5,12,42.605972,21.060795,,,M9 Bridge over Sitnica River,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,2,,obsr1505715,,CLO,EBIRD,OBS1152414188,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3516915358,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-03,2021,5,3,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,44,,obsr1505715,,CLO,EBIRD,OBS1140412379,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3516770138,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-04-27,2021,4,27,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,29,,obsr1505715,,CLO,EBIRD,OBS1133425350,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3516226865,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-05-10,2021,5,10,42.605972,21.060795,,,M9 Bridge over Sitnica River,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,2,,obsr1505715,,CLO,EBIRD,OBS1150089064,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3512805727,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2021-04-17,2021,4,17,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,65,,obsr1505715,,CLO,EBIRD,OBS1123357692,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
